Datetime,USGS-LESTER LEWIS/S788,NWFWMD-BIKE TRAIL / NITRATE POT. MAP/S795,NWFWMD-BRADFORD BROOK DEEP/S793,NWFWMD-BRADFORD BROOK SHALLOW,TOM BROWN TEST/S791,USGS-OLSON RD./S677,NWFWMD-HQ FLORIDAN OBS/S704,USGS-LAKE JACKSON INTERMEDIATE/S706,NWFWMD-NITRATE #1,NWFWMD-NITRATE #2/S790,NWFWMD-NITRATE #4/S782,NWFWMD-NITRATE #5/S796,NWFWMD-NITRATE #6/S797,WAKULLA CORRECTIONAL INSTITUTE #1/S779,WAKULLA CONDUIT WELL@WEST OF HWY 61,FGS - SULLIVAN SINK #1,NWFWMD GW-2F-LZ (FT BRADEN)/S802,NWFWMD GW-3F-LZ (ANF FR-305),NWFWMD GW-4F-UZ (HWY27 DOT),NWFWMD GW-5F (LEON CTY VFD)/S814,NWFWMD GW-6F (MICC GREENWAY)/S816,NWFWMD GW-7F (LEON CR-59)/S818,NWFWMD GW-5S (LEON CTY VFD),NWFWMD GW-7S (LEON CR-59),NWFWMD GW-4F-LZ (HWY27 DOT)/S812,NWFWMD GW-12F (RIVERSPRINGS MS)/S820,NWFWMD GW-2S (FT BRADEN)/S805,NWFWMD GW-6S (MICC GREENWAY),NWFWMD GW-2F-UZ (FT BRADEN)/S826,NWFWMD GW-3F-UZ (ANF FR-305)
2014-08-24,7.433541666666668,13.049583333333311,21.348333333333297,35.88270833333333,25.987916666666667,32.75958333333333,53.875280031666655,86.19958333333335,4.287870833333334,4.357083333333333,5.805208333333336,19.904687500000033,20.026874999999983,0.00011284721875,5.662812500000004,5.376250000000002,,,,,,,,,,,,,,
2014-08-25,7.666041666666668,13.006666666666666,21.26135416666666,35.775000000000034,25.833020833333318,32.53583333333333,53.81961444874998,86.18583333333338,4.268916666666667,4.338645833333334,5.792083333333329,19.877083333333292,20.0,8.680552083333334e-06,5.6528125000000005,5.358020833333332,,,,,,,,,,,,,,
2014-08-26,7.438541666666672,12.965729166666693,21.18708333333338,35.699687499999996,25.755833333333356,33.26916666666666,53.76311552999999,86.1195833333333,4.27829583333333,4.346770833333334,5.777013888888885,19.843749999999968,19.96635416666669,0.0,5.619635416666667,5.338645833333331,,,,,,,,,,,,,,
2014-08-27,7.245416666666667,12.933125000000002,21.1273958333333,35.637291666666684,25.761770833333347,32.939583333333324,53.71869994625001,86.04749999999997,4.333195833333335,4.398958333333334,5.804583333333331,19.81645833333332,19.94000000000004,0.0,5.583124999999996,5.360312500000003,,,,,,,,,,,,,,
2014-08-28,7.061250000000008,12.90864583333334,21.069270833333317,35.58239583333333,25.660416666666666,34.36708333333333,53.66511769458333,85.9975,4.390699999999999,4.452291666666667,5.8334722222222375,19.796770833333305,19.91833333333336,0.0,5.621875,5.386979166666666,,,,,,,,,,,,,,
2014-08-29,6.953749999999995,12.882500000000013,21.003333333333334,35.520937499999995,25.581770833333323,33.9025,53.59070211041668,85.96791666666668,4.467891666666665,4.524270833333331,5.869722222222217,19.773124999999983,19.895104166666705,0.0,5.664895833333336,5.416145833333335,,,,,,,,,,,,,,
2014-08-30,6.977187500000004,12.869479166666652,20.947083333333367,35.50947916666669,25.50875000000002,32.51666666666666,53.50253652624999,85.93125000000005,4.469770833333333,4.524270833333333,5.882152777777785,19.755625,19.875729166666662,3.472221875e-05,5.676562499999995,5.435208333333335,,,,,,,,,,,,,,
2014-08-31,6.83666666666667,12.844999999999994,20.905729166666703,35.469895833333325,25.484791666666705,33.81833333333334,53.44145427416667,85.8533333333333,4.468212500000001,4.522500000000002,5.858541666666675,19.742291666666674,19.86447916666663,0.0001388888854166667,5.6515625,5.4112499999999955,,,,,,,,,,,,,,
2014-09-01,6.713020833333332,12.81447916666665,20.863541666666624,35.41468749999999,25.469270833333372,32.263749999999995,53.399538691249994,85.81166666666662,4.445716666666668,4.495520833333333,5.82451388888888,19.73104166666668,19.855624999999964,0.00014756943750000002,5.615000000000001,5.377187499999999,,,,,,,,,,,,,,
2014-09-02,6.600312499999998,12.78239583333332,20.81968749999997,35.37166666666668,25.408333333333303,32.05083333333334,53.37887310541666,85.79208333333331,4.400304166666667,4.444895833333333,5.790069444444442,19.70864583333336,19.83249999999997,0.0,5.576458333333334,5.341354166666669,,,,,,,,,,,,,,
2014-09-03,6.5414583333333445,12.769374999999988,20.78739583333331,35.397604166666675,25.355208333333323,32.73375,53.34862418875,85.87249999999996,4.377808333333335,4.420833333333333,5.774166666666655,19.75593749999999,19.879270833333372,0.0002083333333333333,5.555624999999996,5.3195833333333296,,,,,,,,,,,,,,
2014-09-04,6.440416666666672,12.776354166666648,20.75302083333333,35.39125000000001,25.305000000000003,33.65333333333333,53.26670860374998,85.81583333333332,4.384002604166665,4.425104166666667,5.800277777777783,19.77822916666665,19.900625000000037,9.548611458333333e-05,5.586041666666664,5.342916666666668,,,,,,,,,,,,,,
2014-09-05,6.300937499999995,12.779270833333321,20.732500000000012,35.345729166666665,25.29531249999999,32.881038786666664,53.22479301958333,85.79124999999999,4.365833333333333,4.417604166666664,5.8184722222222245,19.746250000000003,19.868124999999953,4.340278125e-05,5.602291666666666,5.361250000000002,,,,,,,,,,,,,,
2014-09-06,7.000312499999999,12.775416666666652,20.718854166666684,35.31489583333335,25.30614583333333,33.19266897083334,53.21246076833334,85.74374999999999,4.377187500000001,4.428958333333334,5.826666666666669,19.731875000000013,19.852708333333297,2.604165625e-05,5.615208333333335,5.365937500000005,,,,,,,,,,,,,,
2014-09-07,6.937499999999996,12.765208333333321,20.69552083333337,35.33260416666667,25.28583333333334,32.46553955458334,53.20387851708333,85.72958333333334,4.4003125,4.450312500000001,5.845347222222219,19.75229166666666,19.873749999999998,0.0010937499895833332,5.635312500000004,5.37875,,,,,,,,,,,,,,
2014-09-08,7.16125,12.766979166666653,20.645208333333322,35.293333333333365,25.23989583333336,33.37507680458332,53.155296266666674,85.70625000000003,4.469270833333334,4.519687500000001,5.891875,19.77687499999998,19.899895833333364,0.00036458332291666663,5.6832291666666634,5.416041666666666,,,,,,,,,,,,,,
2014-09-09,7.304999999999999,12.791979166666643,20.60614583333332,35.23822916666665,25.223958333333375,33.07669738875,53.11421401458335,85.65166666666671,4.486250000000001,4.538333333333331,5.926041666666668,19.819166666666625,19.941562500000014,0.0003993055416666666,5.711458333333336,5.452083333333337,,,,,,,,,,,,,,
2014-09-10,7.139479166666663,12.813124999999985,20.585104166666635,35.198125,25.243229166666705,32.74873463916666,53.08146509791667,85.61249999999995,4.453854166666667,4.5136458333333325,5.914097222222218,19.844999999999963,19.968229166666685,0.0,5.693333333333335,5.443437500000003,,,,,,,,,,,,,,
2014-09-11,7.549687499999986,12.816145833333328,20.54885416666664,35.15270833333331,25.239270833333347,33.45827188958332,53.05079951249999,85.58833333333331,4.448958333333333,4.511874999999999,5.899305555555553,19.837291666666637,19.961770833333357,0.0,5.6811458333333364,5.428958333333331,,,,,,,,,,,,,,
2014-09-12,7.990520833333332,12.80447916666664,20.519166666666653,35.30624999999999,25.20062500000002,33.637809139999995,53.015133929166666,85.55916666666663,4.383749999999999,4.451979166666667,5.848125,19.80749999999997,19.932500000000033,0.0,5.629895833333335,5.383229166666666,,,,,,,,,,,,,,
2014-09-13,7.859687499999996,12.78135416666665,20.47614583333335,35.355624999999996,25.17010416666669,33.25067972333333,52.98030167708333,85.53208333333332,4.366875000000002,4.429895833333332,5.823541666666668,19.789166666666635,19.911666666666694,0.0,5.615937500000001,5.35291666666667,,,,,,,,,,,,,,
2014-09-14,7.7507291666666625,12.763541666666656,20.423020833333357,35.29072916666667,25.124687499999983,33.42605030708334,52.91380276,85.48166666666668,4.4371874999999985,4.501145833333333,5.829652777777768,19.77791666666665,19.90145833333337,0.00019965278125000003,5.6292708333333366,5.356666666666662,,,,,,,,,,,,,,
2014-09-15,7.746666666666665,12.746250000000003,20.38322916666669,35.21729166666664,25.10604166666666,32.3118375575,52.87605384208334,85.42041666666671,4.4415625,4.503541666666667,5.817847222222209,19.75,19.873958333333352,0.0004774305520833333,5.614583333333331,5.3431250000000015,,,,,,,,,,,,,,
2014-09-16,7.8534375000000045,12.74020833333334,20.38270833333336,35.19739583333331,25.13572916666666,33.49887480791666,52.90455492374999,85.39291666666672,4.376874999999999,4.4472916666666675,5.7991666666666575,19.762083333333326,19.88760416666671,1.7361104166666668e-05,5.592708333333334,5.326874999999997,,,,,,,,,,,,,,
2014-09-17,7.7637499999999955,12.731875000000011,20.380833333333342,35.17802083333333,25.155624999999983,33.803828725,52.96138934041668,85.41875000000003,4.3557291666666655,4.427916666666664,5.797430555555549,19.76624999999999,19.890729166666706,8.680552083333334e-06,5.593125000000007,5.3235416666666575,,,,,,,,,,,,,,
2014-09-18,7.630104166666663,12.703750000000028,20.334479166666643,35.09885416666667,25.091145833333318,34.140449308749986,52.93239042125001,85.44583333333337,4.359583333333334,4.425208333333332,5.78506944444444,19.733125000000012,19.85791666666663,0.0,5.586979166666665,5.312187499999998,,,,,,,,,,,,,,
2014-09-19,7.509999999999999,12.669479166666664,20.27333333333332,35.01145833333329,25.004999999999985,33.19915322583333,52.87130817166667,85.41500000000003,4.358333333333335,4.423645833333331,5.769930555555543,19.69020833333337,19.814166666666647,3.472221875e-05,5.576145833333335,5.288541666666665,,,,,,,,,,,,,,
2014-09-20,7.443437499999999,12.65645833333334,20.241145833333338,34.963020833333324,24.96791666666667,33.216607143333334,52.85730925291666,85.35499999999996,4.372395833333337,4.442708333333333,5.783541666666651,19.673020833333368,19.79812499999997,0.0002256944375,5.590208333333333,5.2963541666666725,,,,,,,,,,,,,,
2014-09-21,7.307500000000004,12.633229166666665,20.20052083333336,34.91447916666669,24.939270833333353,34.06489439333333,52.88622700249999,85.3083333333333,4.3546875,4.4209375,5.775972222222209,19.649479166666705,19.77479166666665,8.680552083333334e-06,5.5871875,5.289166666666666,,,,,,,,,,,,,,
2014-09-22,7.148750000000001,12.606666666666662,20.161562500000038,34.86322916666666,24.90385416666665,33.88651497666666,52.91806141750001,85.265,4.388750000000001,4.453229166666667,5.778819444444434,19.623958333333302,19.748958333333334,0.0,5.596666666666665,5.289374999999998,,,,,,,,,,,,,,
2014-09-23,6.9836458333333296,12.57697916666666,20.107812499999962,34.79395833333334,24.823229166666664,33.72480222708333,52.90739583333333,85.22500000000002,4.350416666666667,4.4151041666666675,5.76208333333333,19.592291666666636,19.716666666666693,0.0,5.583333333333335,5.272291666666664,,,,,,,,,,,,,,
2014-09-24,6.833854166666664,12.536770833333321,20.03999999999998,34.71843749999997,24.758125000000017,32.99683947791667,52.86048024916667,85.15416666666665,4.2882291666666665,4.358020833333333,5.723750000000006,19.556666666666654,19.681041666666708,0.0,5.543749999999999,5.233020833333334,,,,,,,,,,,,,,
2014-09-25,6.750312499999999,12.510729166666659,20.00395833333333,34.68416666666664,24.736145833333353,32.84887672791666,52.853564664166676,85.08291666666665,4.270833333333334,4.3407291666666685,5.707083333333339,19.545104166666633,19.668645833333354,0.0,5.527499999999999,5.21510416666667,,,,,,,,,,,,,,
2014-09-26,6.716666666666661,12.501458333333334,19.99260416666667,34.67781249999998,24.740833333333345,32.382580645,52.90206574708333,85.07083333333328,4.296354166666666,4.364479166666668,5.719097222222224,19.55041666666664,19.67583333333337,0.0,5.542708333333333,5.224062500000001,,,,,,,,,,,,,,
2014-09-27,6.643645833333339,12.482916666666677,19.949687500000035,34.622083333333315,24.687604166666706,32.66878456249999,52.91140016166667,85.07999999999997,4.386979166666667,4.445520833333332,5.747986111111111,19.53166666666664,19.654270833333364,0.0,5.577708333333336,5.245520833333333,,,,,,,,,,,,,,
2014-09-28,6.686979166666659,12.476041666666681,19.92291666666669,34.58614583333332,24.65281250000002,32.30082181249999,52.94656791208333,85.07416666666664,4.455,4.507291666666665,5.7843749999999865,19.526354166666646,19.64875000000003,0.0005034722083333334,5.618020833333337,5.27833333333333,,,,,,,,,,,,,,
2014-09-29,6.868854166666664,12.48041666666668,19.922291666666688,34.6005208333333,24.662708333333356,31.75785906333334,53.04506899291666,85.08749999999998,4.516145833333334,4.5754166666666665,5.825555555555573,19.541354166666633,19.662395833333353,0.0007031249687500001,5.659270833333328,5.317291666666664,,,,,,,,,,,,,,
2014-09-30,7.285937500000002,12.485104166666678,19.898645833333372,34.697708333333296,24.608437499999965,32.62364631333332,53.08690340958333,85.12750000000004,4.5017708333333335,4.5581249999999995,5.84569444444446,19.569374999999976,19.6919791666667,8.680552083333334e-06,5.682395833333331,5.340104166666669,,,,,,,,,,,,,,
2014-10-01,7.140000000000003,12.465360240625019,19.852812499999967,34.70427083333331,24.525000000000002,31.754850230416665,53.041237824583334,85.09916666666663,4.479270833333334,4.533229166666666,5.83368055555555,19.544374999999977,19.66718750000003,8.680552083333334e-06,5.674062499999997,5.32979166666667,,,,,,,,,,,,,,
2014-10-02,6.932395833333331,12.44449064499999,19.81541666666663,34.63927083333333,24.466770833333374,32.562084955416665,52.979738906666675,85.01708333333333,4.457395833333334,4.5086458333333335,5.81243055555555,19.51041666666666,19.633750000000017,0.0,5.655625000000003,5.3113541666666615,,,,,,,,,,,,,,
2014-10-03,6.978437499999999,12.433209438333336,19.811041666666625,34.61510416666665,24.490208333333356,32.88475164208333,52.997823322916666,84.9554166666667,4.4677083333333325,4.524791666666666,5.792152777777775,19.512499999999985,19.633020833333347,0.001050347208333333,5.6391131750833345,5.2885416666666645,,,,,,,,,,,,,,
2014-10-04,7.667187499999996,12.430678231666676,19.785312499999982,34.596979166666664,24.499999999999986,32.24689039375,53.0046577375,84.9466666666667,4.395520833333335,4.449583333333331,5.761041666666667,19.548645833333303,19.669895833333356,8.680552083333334e-06,5.592629613572918,5.263229166666664,,,,,,,,,,,,,,
2014-10-05,7.427395833333333,12.391376191666671,19.717812500000022,34.50302083333334,24.39385416666666,32.73402914625,52.9398254875,84.90291666666667,4.250208333333334,4.310729166666669,5.6944444444444535,19.504166666666666,19.627291666666647,0.0,5.516241569114583,5.196770833333331,,,,,,,,,,,,,,
2014-10-06,7.220208333333329,12.367803318333328,19.68437500000004,34.45072916666665,24.336770833333322,31.641584564583326,52.91207656875,84.83458333333331,4.3427083333333325,4.409479166666667,5.709375000000001,19.47104166666669,19.595416666666637,0.0,5.5265201913645825,5.199791666666667,,,,,,,,,,,,,,
2014-10-07,7.075624999999998,12.35745961166666,19.648020833333337,34.40489583333336,24.29656249999998,32.10038998375,52.91182765208333,84.78666666666665,4.460624999999999,4.519583333333333,5.765624999999989,19.449062500000032,19.572395833333314,0.0,5.580340480281251,5.248958333333335,,,,,,,,,,,,,,
2014-10-08,6.966354166666663,12.345449238333345,19.602812499999974,34.34218749999999,24.233333333333363,31.05877873541667,52.8819954,84.74791666666667,4.474479166666666,4.534166666666668,5.778611111111103,19.423020833333375,19.54822916666665,0.0,5.585931602468747,5.2651041666666645,,,,,,,,,,,,,,
2014-10-09,6.846041666666665,12.327918031666664,19.573020833333313,34.302812499999995,24.2082291666667,31.239667487916666,52.87341314958334,84.70791666666669,4.411562500000001,4.476875000000001,5.743680555555563,19.40531250000003,19.529687499999977,0.0,5.535689391343749,5.235000000000002,,,,,,,,,,,,,,
2014-10-10,6.7281249999999915,12.301115991666663,19.537395833333306,34.25677083333334,24.15822916666667,32.18013957333334,52.870664231666666,84.6954166666667,4.404791666666668,4.469687499999998,5.718541666666667,19.38572916666671,19.509374999999995,0.0,5.508363846895834,5.209166666666668,,,,,,,,,,,,,,
2014-10-11,6.6403125,12.280980618333333,19.5021875,34.212083333333304,24.09541666666664,30.984361658333338,52.86333198041667,84.68666666666671,4.438437500000002,4.4963541666666655,5.716875000000001,19.36854166666662,19.49093750000001,0.0,5.508329969177082,5.204895833333334,,,,,,,,,,,,,,
2014-10-12,6.56572916666667,12.260741078333341,19.456979166666695,34.15333333333336,24.01427083333334,30.74233374375,52.83766639625,84.67333333333339,4.4383333333333335,4.494270833333332,5.708541666666664,19.343749999999968,19.46635416666669,0.0,5.498087758052083,5.1967708333333364,,,,,,,,,,,,,,
2014-10-13,6.525416666666664,12.239668205000001,19.41479166666669,34.10281249999998,23.944479166666685,32.00280582916666,52.80950081125,84.6404166666667,4.5313541666666675,4.588645833333333,5.7343055555555535,19.324479166666645,19.446458333333368,0.0,5.529824713572918,5.212604166666673,,,,,,,,,,,,,,
2014-10-14,6.974270833333335,12.277032831666675,19.449166666666674,34.266354166666694,24.018437499999987,31.954944581249993,52.93841856125001,84.64958333333337,4.757500000000002,4.809791666666667,5.863750000000005,19.437916666666656,19.55718750000001,0.002147766298969072,5.67447833578125,5.325208333333336,,,,,,,,,,,,,,
2014-10-15,7.620729166666664,12.357001625000008,19.48833333333333,35.0078125,24.21760416666667,32.096250000000005,52.961502975416664,84.66958333333336,4.5904166666666635,4.647499999999999,5.877986111111113,19.655416666666685,19.774687499999974,0.0,5.662256958052084,5.363541666666677,,,,,,,,,,,,,,
2014-10-16,7.390416666666667,12.46259541833333,19.570416666666627,35.410937500000024,24.43614583333338,32.624638752083335,52.94375405916667,84.64875000000004,4.467604166666665,4.534062500000003,5.937500000000011,19.659791666666703,19.78072916666665,0.0,5.705556413614583,5.43479166666667,,,,,,,,,,,,,,
2014-10-17,7.168124999999996,12.570897544999989,19.604375000000015,35.56812499999999,24.526354166666668,31.42844417083333,52.91183847375,84.61916666666663,4.446041666666666,4.514374999999997,6.031041666666643,19.639166666666696,19.758645833333325,0.0,5.798647535822917,5.558958333333336,,,,,,,,,,,,,,
2014-10-18,6.998854166666663,12.62044967166666,19.634479166666683,35.648229166666674,24.63447916666666,31.508082922916657,52.91908955624998,84.59041666666664,4.459791666666664,4.528437499999999,6.075138888888901,19.635000000000034,19.75520833333333,0.0,5.843092824677082,5.633333333333327,,,,,,,,,,,,,,
2014-10-19,6.839791666666667,12.62010596614583,19.609583333333337,35.722604166666706,24.636979166666652,32.52230500833333,52.97925730541667,84.56291666666665,4.4151041666666675,4.4859374999999995,6.065555555555536,19.604999999999965,19.726875000000017,0.0,5.831392280239584,5.64479166666666,,,,,,,,,,,,,,
2014-10-20,6.73,12.612574760000014,19.624583333333344,35.820208333333326,24.661145833333364,32.773610426666664,53.140675053749995,84.50916666666666,4.465624999999999,4.534374999999998,6.0524999999999824,19.592395833333295,19.713958333333352,0.0,5.810629235843751,5.642604166666665,,,,,,,,,,,,,,
2014-10-21,6.656979166666669,12.596606053333332,19.63854166666668,35.85687499999998,24.57697916666667,32.979499178750004,53.310842803333344,84.5125,4.473958333333333,4.541354166666666,6.038472222222214,19.582395833333305,19.704375000000027,0.0,5.796220358052083,5.645312499999992,,,,,,,,,,,,,,
2014-10-22,6.541562500000004,12.563449846666666,19.608645833333313,35.774999999999984,24.448958333333355,32.38580459791667,53.39767721791668,84.51291666666667,4.4248958333333315,4.494895833333332,5.995972222222228,19.548020833333318,19.669687500000034,0.0,5.752123980260415,5.629062500000001,,,,,,,,,,,,,,
2014-10-23,6.435104166666669,12.53102280666666,19.58218749999997,35.67520833333334,24.37124999999998,32.20044334958334,53.45909496833332,84.48166666666668,4.359895833333334,4.434479166666667,5.941874999999997,19.51468749999999,19.63708333333335,0.0,5.691465102447918,5.579375,,,,,,,,,,,,,,
2014-10-24,6.374166666666668,12.50494993333333,19.57218749999998,35.599062499999995,24.326874999999983,32.835082102083334,53.5459293825,84.46458333333335,4.406458333333335,4.478020833333331,5.923541666666651,19.496458333333337,19.617812499999967,0.0,5.676118724729167,5.542708333333327,,,,,,,,,,,,,,
2014-10-25,6.315208333333335,12.480231226666668,19.544895833333303,35.50656249999996,24.277291666666656,33.002220853749996,53.60818046583333,84.46250000000002,4.362708333333335,4.435104166666667,5.8886805555555615,19.471041666666686,19.5933333333333,0.0,5.637126513614585,5.4909374999999985,,,,,,,,,,,,,,
2014-10-26,6.253958333333341,12.454470853333339,19.516979166666655,35.41885416666666,24.24708333333335,31.92269293958333,53.67584821416665,84.4554166666667,4.364791666666666,4.437187500000001,5.854861111111116,19.445937500000035,19.567395833333318,0.0,5.60292596915625,5.436770833333335,,,,,,,,,,,,,,
2014-10-27,6.218437499999994,12.420793813333333,19.465625000000028,35.31635416666667,24.17958333333333,31.855665024583335,53.70143263,84.43833333333338,4.440625000000002,4.5093749999999995,5.851111111111124,19.411250000000035,19.532812499999977,0.0,5.607787924697917,5.411041666666663,,,,,,,,,,,,,,
2014-10-28,6.191666666666669,12.38972093999999,19.405416666666707,35.215104166666656,24.099999999999977,32.30030377625,53.700350378749995,84.38791666666664,4.491145833333335,4.557604166666666,5.847986111111126,19.380833333333364,19.500416666666666,0.0,5.609004046906251,5.386979166666667,,,,,,,,,,,,,,
2014-10-29,6.179270833333327,12.37458556666666,19.41000000000002,35.171666666666674,24.103437499999984,33.260359195416676,53.7380181275,84.35416666666663,4.50625,4.5770833333333325,5.840347222222226,19.373437500000012,19.493958333333335,8.680552083333334e-06,5.600116002531249,5.3657291666666636,,,,,,,,,,,,,,
2014-10-30,6.1555208333333375,12.365804360000014,19.412500000000033,35.12614583333335,24.084479166666654,33.12791461416668,53.757769210416676,84.37625000000004,4.488645833333335,4.554062499999999,5.82159722222222,19.364687499999956,19.487291666666675,0.0,5.57883212471875,5.3357291666666695,,,,,,,,,,,,,,
2014-10-31,6.083125000000003,12.338168986666673,19.40041666666669,35.06437500000003,24.05656249999997,32.22130336624999,53.76085362458334,84.40750000000003,4.391979166666667,4.463645833333332,5.764375000000001,19.347395833333305,19.46708333333336,0.0,5.51640241359375,5.269687499999999,,,,,,,,,,,,,,
2014-11-01,5.991249999999996,12.2874086134375,19.348854166666637,34.930833333333354,23.920104166666665,32.551775451666664,53.65893804208332,84.39791666666666,4.154062500000001,4.226979166666665,5.671805555555558,19.294374999999977,19.41437500000003,0.0,5.417931035802083,5.179062500000006,,,,,,,,,,,,,,
2014-11-02,5.927812499999999,12.232689906875008,19.278541666666644,34.80375000000001,23.79572916666665,32.08474753708334,53.52410578958333,84.26583333333333,4.026666666666666,4.112604166666666,5.593888888888896,19.237395833333345,19.357812499999966,0.0,5.338626324729167,5.093333333333332,,,,,,,,,,,,,,
2014-11-03,5.911145833333339,12.201512866666663,19.251875,34.75330528562498,23.77791666666666,31.517302955833326,53.487190205833336,84.1408333333333,4.197916666666668,4.271562500000001,5.600625,19.215833333333357,19.33749999999997,0.0,5.353488280302082,5.088645833333334,,,,,,,,,,,,,,
2014-11-04,5.904479166666673,12.195856659999995,19.2597894736842,34.736741473125,23.812916666666638,31.804858374166656,53.523607954583326,84.08833333333331,4.320833333333334,4.39125,5.656527777777776,19.215416666666684,19.3370833333333,0.0,5.417829402489585,5.1333333333333355,,,,,,,,,,,,,,
2014-11-05,5.888333333333328,12.19443081958334,19.25999999999999,34.70539641833333,23.820624999999968,31.531683381249994,53.55419237000001,84.12000000000002,4.404166666666666,4.4714583333333335,5.704027777777787,19.210520833333355,19.332916666666637,0.0,5.471662622895835,5.178854166666666,,,,,,,,,,,,,,
2014-11-06,5.879270833333334,12.192757415416663,19.267157894736822,34.675874280208326,23.814166666666626,31.64425822166667,53.55561011916666,84.17958333333335,4.463958333333333,4.5287500000000005,5.736597222222224,19.21094736842107,19.33249999999997,0.0,5.5149746404687505,5.212604166666668,,,,,,,,,,,,,,
2014-11-07,5.838541666666662,12.17202919063158,19.241578947368428,34.61301880833334,23.759479166666665,31.238723841250007,53.46744453416665,84.26166666666666,4.411562499999997,4.477291666666667,5.7270833333333355,19.19427083333337,19.31552083333332,0.0,5.55209890215625,5.209062500000002,,,,,,,,,,,,,,
